"","Type","Diff.Un","V.Ratio.Un","Diff.Adj","M.Threshold","V.Ratio.Adj","V.Threshold","model"
"region_Northern America122","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe122","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia122","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia122","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia122","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe122","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa122","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia122","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe122","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l33","Contin.",0.164673542643313,0.553518656191732,-0.0392061561885583,"Balanced, <0.2",0.802363991555944,"Balanced, <2","nearest"
"pop_ln_l33","Contin.",0.483367506675351,0.797304707422353,0.0415941239191503,"Balanced, <0.2",0.902836995013517,"Balanced, <2","nearest"
"polity2_l33","Contin.",0.0401758696712212,0.715316725711105,-0.155320647700327,"Balanced, <0.2",0.906360165534349,"Balanced, <2","nearest"
"Polity5_durable_ln_l33","Contin.",-0.335076075104992,0.952521752418143,-0.265345612931257,"Not Balanced, >0.2",1.13619910734453,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l33","Contin.",0.0943949899627562,0.726617938315257,-0.104145104815205,"Balanced, <0.2",0.904532055539672,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l33","Contin.",0.756562234135283,0.548857061920974,0.390369915729936,"Not Balanced, >0.2",0.719127177385485,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l33","Contin.",0.285679393417395,0.751291074145041,-0.0958989606719701,"Balanced, <0.2",0.860808773196838,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q33","Contin.",0.522495516932988,3.76582505951829,0.221802551074197,"Not Balanced, >0.2",1.49017730379497,"Balanced, <2","nearest"
"year33","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","nearest"
"region_133","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand33","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia33","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia33","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe33","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean33","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia33","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia33","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa33","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America33","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe33","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia33","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia33","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia33","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe33","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa33","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia33","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe33","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l123","Contin.",0.164673542643313,0.553518656191732,-0.0423138302751154,"Balanced, <0.2",0.788594324735286,"Balanced, <2","optimal"
"pop_ln_l123","Contin.",0.483367506675351,0.797304707422353,0.0496712159943331,"Balanced, <0.2",0.9055705743054,"Balanced, <2","optimal"
"polity2_l123","Contin.",0.0401758696712212,0.715316725711105,-0.145951439729127,"Balanced, <0.2",0.91010593358899,"Balanced, <2","optimal"
"Polity5_durable_ln_l123","Contin.",-0.335076075104992,0.952521752418143,-0.248495482108017,"Not Balanced, >0.2",1.12370184712231,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l123","Contin.",0.0943949899627562,0.726617938315257,-0.104669261042603,"Balanced, <0.2",0.914109392523618,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l123","Contin.",0.756562234135283,0.548857061920974,0.392520727703846,"Not Balanced, >0.2",0.719840467682873,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l123","Contin.",0.285679393417395,0.751291074145041,-0.0885894768118224,"Balanced, <0.2",0.865139312818477,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q123","Contin.",0.522495516932988,3.76582505951829,0.206079838592988,"Not Balanced, >0.2",1.45287544691849,"Balanced, <2","optimal"
"year123","Contin.",1.23301231312469,0.477923822597898,1.36424205265939e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1123","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand123","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia123","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia123","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe123","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean123","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia123","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia123","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa123","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America123","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe123","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia123","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia123","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia123","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe123","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa123","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia123","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe123","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l34","Contin.",0.162661189176053,0.54942664039324,-0.0426710541942038,"Balanced, <0.2",0.761782649738658,"Balanced, <2","nearest"
"pop_ln_l34","Contin.",0.461993550529471,0.805684878845502,0.0290195088485598,"Balanced, <0.2",0.939951035613719,"Balanced, <2","nearest"
"polity2_l34","Contin.",0.0681302392368353,0.684151853651001,-0.100064360161456,"Balanced, <0.2",0.856381146575806,"Balanced, <2","nearest"
"Polity5_durable_ln_l34","Contin.",-0.336034632024811,0.937841379511379,-0.25407009656746,"Not Balanced, >0.2",1.09958591184526,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l34","Contin.",0.0946376353302168,0.726684473208827,-0.0994346841063219,"Balanced, <0.2",0.896181581213309,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l34","Contin.",0.736208835524174,0.566681462984026,0.344873138348641,"Not Balanced, >0.2",0.772075820141752,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l34","Contin.",0.278042645859121,0.756144215793103,-0.0706896798251995,"Balanced, <0.2",0.855140239382513,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q34","Contin.",0.522495516932988,3.76582505951829,0.218433398399652,"Not Balanced, >0.2",1.49086804728983,"Balanced, <2","nearest"
"year34","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105108,"Balanced, <2","nearest"
"region_134","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand34","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia34","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia34","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe34","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean34","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia34","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia34","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa34","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America34","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe34","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia34","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia34","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia34","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe34","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa34","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia34","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe34","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l124","Contin.",0.162661189176053,0.54942664039324,-0.0412873235376859,"Balanced, <0.2",0.754753663483305,"Balanced, <2","optimal"
"pop_ln_l124","Contin.",0.461993550529471,0.805684878845502,0.0370680439924094,"Balanced, <0.2",0.931291791352163,"Balanced, <2","optimal"
"polity2_l124","Contin.",0.0681302392368353,0.684151853651001,-0.0961256566231861,"Balanced, <0.2",0.861178280475085,"Balanced, <2","optimal"
"Polity5_durable_ln_l124","Contin.",-0.336034632024811,0.937841379511379,-0.238195338893808,"Not Balanced, >0.2",1.09189694301247,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l124","Contin.",0.0946376353302168,0.726684473208827,-0.0944168472619237,"Balanced, <0.2",0.919864113702526,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l124","Contin.",0.736208835524174,0.566681462984026,0.340020638458216,"Not Balanced, >0.2",0.779363289847723,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l124","Contin.",0.278042645859121,0.756144215793103,-0.0668376661446372,"Balanced, <0.2",0.857672812295263,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q124","Contin.",0.522495516932988,3.76582505951829,0.205518313147231,"Not Balanced, >0.2",1.45301885797946,"Balanced, <2","optimal"
"year124","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1124","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand124","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia124","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia124","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe124","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean124","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia124","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia124","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa124","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America124","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe124","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia124","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia124","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia124","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe124","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa124","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia124","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe124","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l35","Contin.",0.166346281246422,0.550336151930186,-0.075683863768412,"Balanced, <0.2",0.785884346292386,"Balanced, <2","nearest"
"pop_ln_l35","Contin.",0.494598765583725,0.85608394383766,0.0654109845466317,"Balanced, <0.2",0.994198208956563,"Balanced, <2","nearest"
"polity2_l35","Contin.",0.084604662503357,0.729493183512148,-0.0814232707099488,"Balanced, <0.2",0.903957662025251,"Balanced, <2","nearest"
"Polity5_durable_ln_l35","Contin.",-0.315704501559184,0.957436879843295,-0.254036313157495,"Not Balanced, >0.2",1.10013112588857,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l35","Contin.",0.103428940345209,0.736003188735805,-0.0975899583631726,"Balanced, <0.2",0.922949786427177,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l35","Contin.",0.753330884492512,0.549430975509457,0.334633872044782,"Not Balanced, >0.2",0.754730071509857,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l35","Contin.",0.284972827190373,0.748293823360845,-0.0877910698894378,"Balanced, <0.2",0.863593580786182,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q35","Contin.",0.522495516932988,3.76582505951829,0.222925601965712,"Not Balanced, >0.2",1.4768428629878,"Balanced, <2","nearest"
"year35","Contin.",1.23301231312469,0.477923822597898,6.82121026329696e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","nearest"
"region_135","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand35","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia35","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia35","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe35","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean35","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia35","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia35","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa35","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America35","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe35","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia35","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia35","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia35","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe35","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa35","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia35","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe35","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l125","Contin.",0.166346281246422,0.550336151930186,-0.0842291056956711,"Balanced, <0.2",0.762525011357038,"Balanced, <2","optimal"
"pop_ln_l125","Contin.",0.494598765583725,0.85608394383766,0.0730610230941754,"Balanced, <0.2",0.995740081737769,"Balanced, <2","optimal"
"polity2_l125","Contin.",0.084604662503357,0.729493183512148,-0.0728686739138404,"Balanced, <0.2",0.907553335787122,"Balanced, <2","optimal"
"Polity5_durable_ln_l125","Contin.",-0.315704501559184,0.957436879843295,-0.23594712031947,"Not Balanced, >0.2",1.08610358766287,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l125","Contin.",0.103428940345209,0.736003188735805,-0.10113757727974,"Balanced, <0.2",0.937376385767423,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l125","Contin.",0.753330884492512,0.549430975509457,0.334003791826637,"Not Balanced, >0.2",0.761551749393418,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l125","Contin.",0.284972827190373,0.748293823360845,-0.0823459158264185,"Balanced, <0.2",0.869786614928833,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q125","Contin.",0.522495516932988,3.76582505951829,0.209448991267533,"Not Balanced, >0.2",1.45204355449914,"Balanced, <2","optimal"
"year125","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1125","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand125","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia125","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia125","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe125","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean125","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia125","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia125","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa125","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America125","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe125","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia125","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia125","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia125","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe125","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa125","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia125","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe125","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l36","Contin.",0.166854662852924,0.55239157831793,-0.0456130598248458,"Balanced, <0.2",0.768224885414755,"Balanced, <2","nearest"
"pop_ln_l36","Contin.",0.469682406226716,0.808777402674998,-0.00620258993805072,"Balanced, <0.2",0.960789151567575,"Balanced, <2","nearest"
"polity2_l36","Contin.",0.0565724929108031,0.682322002468718,-0.126360985802753,"Balanced, <0.2",0.853180252229268,"Balanced, <2","nearest"
"Polity5_durable_ln_l36","Contin.",-0.355304812592887,0.963267360583135,-0.275692663870907,"Not Balanced, >0.2",1.13061087276051,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l36","Contin.",0.0961675773449013,0.73609140669295,-0.0962642431907261,"Balanced, <0.2",0.904233109220938,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l36","Contin.",0.710204637881267,0.570157189608419,0.311918692127223,"Not Balanced, >0.2",0.772029125913995,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l36","Contin.",0.279010483408861,0.760586962335694,-0.0662495329330597,"Balanced, <0.2",0.863494886079637,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q36","Contin.",0.522495516932988,3.76582505951829,0.220679500182682,"Not Balanced, >0.2",1.48600159131807,"Balanced, <2","nearest"
"year36","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105108,"Balanced, <2","nearest"
"region_136","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand36","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia36","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia36","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe36","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean36","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia36","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia36","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa36","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America36","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe36","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia36","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia36","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia36","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe36","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa36","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia36","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe36","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l126","Contin.",0.166854662852924,0.55239157831793,-0.0475975788840717,"Balanced, <0.2",0.754452094880748,"Balanced, <2","optimal"
"pop_ln_l126","Contin.",0.469682406226716,0.808777402674998,0.00477371320677311,"Balanced, <0.2",0.954742768768232,"Balanced, <2","optimal"
"polity2_l126","Contin.",0.0565724929108031,0.682322002468718,-0.114407919578168,"Balanced, <0.2",0.8552919077349,"Balanced, <2","optimal"
"Polity5_durable_ln_l126","Contin.",-0.355304812592887,0.963267360583135,-0.258442950395414,"Not Balanced, >0.2",1.1173884782047,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l126","Contin.",0.0961675773449013,0.73609140669295,-0.0953726270322107,"Balanced, <0.2",0.919048945022592,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l126","Contin.",0.710204637881267,0.570157189608419,0.298824701196345,"Not Balanced, >0.2",0.782941682481281,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l126","Contin.",0.279010483408861,0.760586962335694,-0.0586711695730625,"Balanced, <0.2",0.869311585140138,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q126","Contin.",0.522495516932988,3.76582505951829,0.201587635026929,"Not Balanced, >0.2",1.44156710226837,"Balanced, <2","optimal"
"year126","Contin.",1.23301231312469,0.477923822597898,1.81898940354586e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1126","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand126","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia126","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia126","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe126","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean126","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia126","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia126","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa126","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America126","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
