"","Type","Diff.Un","V.Ratio.Un","Diff.Adj","M.Threshold","V.Ratio.Adj","V.Threshold","model"
"region_South-eastern Asia32","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia32","Binary",0.0670568120268077,NA,-1.08246744900953e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe32","Binary",-0.00694061696311529,NA,-4.92661467177413e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa32","Binary",-0.079181876361537,NA,-1.66533453693773e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia32","Binary",0.00306625862521541,NA,-9.71445146547012e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe32","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l122","Contin.",0.0456299462048694,0.702370853742132,0.00627065921798766,"Balanced, <0.2",0.99854301567285,"Balanced, <2","optimal"
"pop_ln_l122","Contin.",0.601027400735376,0.859874182833229,0.141407069220172,"Balanced, <0.2",1.03914735206328,"Balanced, <2","optimal"
"polity2_l122","Contin.",-0.0842420264357568,0.728700879826958,-0.154094645117973,"Balanced, <0.2",0.846683051127319,"Balanced, <2","optimal"
"Polity5_durable_ln_l122","Contin.",-0.263048556791858,0.990368048340628,-0.179238068507795,"Balanced, <0.2",1.29118790770623,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l122","Contin.",-0.0166089711217808,0.719655109749199,-0.059327610354804,"Balanced, <0.2",0.852544901638956,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l122","Contin.",0.580579279793289,0.618942999133333,0.135401333592161,"Balanced, <0.2",0.89015256591237,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l122","Contin.",0.147970191267555,0.790173750137592,0.00628463471019134,"Balanced, <0.2",0.844300689163516,"Balanced, <2","optimal"
"cumsum.nvc.nonviol122","Contin.",0.546112136101125,2.46400252069003,0.0843796539850083,"Balanced, <0.2",1.1162325076893,"Balanced, <2","optimal"
"year122","Contin.",0.528360452995222,0.839695955094175,-2.13731254916638e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_1122","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand122","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia122","Binary",-0.00249051731863158,NA,-1.17961196366423e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia122","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe122","Binary",0.0633029945685231,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean122","Binary",0.0489637846029645,NA,-2.47024622979097e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia122","Binary",-0.00177639191012091,NA,-1.56125112837913e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia122","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa122","Binary",0.0221933999110218,NA,-6.17561557447743e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America122","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe122","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia122","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia122","Binary",-0.00831414856504806,NA,-6.52256026967279e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia122","Binary",0.0670568120268077,NA,-1.06858966120171e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe122","Binary",-0.00694061696311529,NA,-4.85722573273506e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa122","Binary",-0.079181876361537,NA,-1.63757896132211e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia122","Binary",0.00306625862521541,NA,-9.57567358739198e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe122","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l33","Contin.",0.0468983728576199,0.68436645802373,-0.0420935583888914,"Balanced, <0.2",1.0169241370872,"Balanced, <2","nearest"
"pop_ln_l33","Contin.",0.583272349411704,0.871246836701068,0.126215061621315,"Balanced, <0.2",1.03591124730035,"Balanced, <2","nearest"
"polity2_l33","Contin.",-0.0532819346258652,0.736943738194402,-0.10829007629866,"Balanced, <0.2",0.840982495505518,"Balanced, <2","nearest"
"Polity5_durable_ln_l33","Contin.",-0.271421660406284,0.968068684288585,-0.17975359954373,"Balanced, <0.2",1.23519902439849,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l33","Contin.",-0.0168602403417596,0.712141703614566,-0.0423862575219173,"Balanced, <0.2",0.824005777953493,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l33","Contin.",0.574716606020327,0.627317258519245,0.123826233607649,"Balanced, <0.2",0.906540193791351,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l33","Contin.",0.141869048310349,0.799088522087829,0.00872723227255908,"Balanced, <0.2",0.863110133888633,"Balanced, <2","nearest"
"cumsum.nvc.nonviol33","Contin.",0.546112136101125,2.46400252069003,0.0926987748004324,"Balanced, <0.2",1.16852282879334,"Balanced, <2","nearest"
"year33","Contin.",0.528360452995222,0.839695955094175,-2.18278728425503e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_133","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand33","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia33","Binary",-0.00249051731863158,NA,-1.21430643318376e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia33","Binary",0.0213785594254641,NA,-5.82867087928207e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe33","Binary",0.0633029945685231,NA,-1.01307850997046e-15,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean33","Binary",0.0489637846029645,NA,-2.52575738102223e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia33","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia33","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa33","Binary",0.0221933999110218,NA,-6.31439345255558e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America33","Binary",-0.010062387835522,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe33","Binary",-0.050037153554013,NA,-8.15320033709099e-17,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia33","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia33","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia33","Binary",0.0670568120268077,NA,-1.09634523681734e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe33","Binary",-0.00694061696311529,NA,-4.9960036108132e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa33","Binary",-0.079181876361537,NA,-1.69309011255336e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia33","Binary",0.00306625862521541,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe33","Binary",-0.0407804863348673,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l123","Contin.",0.0468983728576199,0.68436645802373,-0.0446560469886585,"Balanced, <0.2",1.02113619484324,"Balanced, <2","optimal"
"pop_ln_l123","Contin.",0.583272349411704,0.871246836701068,0.134748809187413,"Balanced, <0.2",1.03892121279593,"Balanced, <2","optimal"
"polity2_l123","Contin.",-0.0532819346258652,0.736943738194402,-0.110845594323407,"Balanced, <0.2",0.848002422323464,"Balanced, <2","optimal"
"Polity5_durable_ln_l123","Contin.",-0.271421660406284,0.968068684288585,-0.168099987895418,"Balanced, <0.2",1.2161872304068,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l123","Contin.",-0.0168602403417596,0.712141703614566,-0.0499670029336871,"Balanced, <0.2",0.821162201848562,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l123","Contin.",0.574716606020327,0.627317258519245,0.140694342970455,"Balanced, <0.2",0.89109184995742,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l123","Contin.",0.141869048310349,0.799088522087829,0.007239077369663,"Balanced, <0.2",0.868389567978794,"Balanced, <2","optimal"
"cumsum.nvc.nonviol123","Contin.",0.546112136101125,2.46400252069003,0.0938872206312075,"Balanced, <0.2",1.16887882819939,"Balanced, <2","optimal"
"year123","Contin.",0.528360452995222,0.839695955094175,-2.13731254916638e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_1123","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand123","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia123","Binary",-0.00249051731863158,NA,-1.17961196366423e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia123","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe123","Binary",0.0633029945685231,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean123","Binary",0.0489637846029645,NA,-2.47024622979097e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia123","Binary",-0.00177639191012091,NA,-1.56125112837913e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia123","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa123","Binary",0.0221933999110218,NA,-6.17561557447743e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America123","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe123","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia123","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia123","Binary",-0.00831414856504806,NA,-6.52256026967279e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia123","Binary",0.0670568120268077,NA,-1.06858966120171e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe123","Binary",-0.00694061696311529,NA,-4.85722573273506e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa123","Binary",-0.079181876361537,NA,-1.63757896132211e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia123","Binary",0.00306625862521541,NA,-9.57567358739198e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe123","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l34","Contin.",0.0404414010858145,0.681887564414486,-0.0150054463968803,"Balanced, <0.2",0.993869684462162,"Balanced, <2","nearest"
"pop_ln_l34","Contin.",0.585389803183698,0.87499482828182,0.137314393169664,"Balanced, <0.2",1.02766012071224,"Balanced, <2","nearest"
"polity2_l34","Contin.",-0.0742076410106101,0.72822279674517,-0.133699431592605,"Balanced, <0.2",0.846511641871602,"Balanced, <2","nearest"
"Polity5_durable_ln_l34","Contin.",-0.273929999242181,0.957247849026575,-0.205813666546258,"Not Balanced, >0.2",1.22727381898609,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l34","Contin.",-0.0127970642738606,0.712153452964118,-0.0395502257577478,"Balanced, <0.2",0.835433625323168,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l34","Contin.",0.560450471048753,0.646636917655229,0.133714989265201,"Balanced, <0.2",0.934682714384434,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l34","Contin.",0.133102478507305,0.806483871707064,-0.00573349104197354,"Balanced, <0.2",0.869937898613286,"Balanced, <2","nearest"
"cumsum.nvc.nonviol34","Contin.",0.546112136101125,2.46400252069003,0.11409079975438,"Balanced, <0.2",1.1775254831895,"Balanced, <2","nearest"
"year34","Contin.",0.528360452995222,0.839695955094175,-2.1600499167107e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_134","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand34","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia34","Binary",-0.00249051731863158,NA,-1.21430643318376e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia34","Binary",0.0213785594254641,NA,-5.82867087928207e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe34","Binary",0.0633029945685231,NA,-1.01307850997046e-15,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean34","Binary",0.0489637846029645,NA,-2.52575738102223e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia34","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia34","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa34","Binary",0.0221933999110218,NA,-6.31439345255558e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America34","Binary",-0.010062387835522,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe34","Binary",-0.050037153554013,NA,-8.15320033709099e-17,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia34","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia34","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia34","Binary",0.0670568120268077,NA,-1.09634523681734e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe34","Binary",-0.00694061696311529,NA,-4.9960036108132e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa34","Binary",-0.079181876361537,NA,-1.69309011255336e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia34","Binary",0.00306625862521541,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe34","Binary",-0.0407804863348673,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l124","Contin.",0.0404414010858145,0.681887564414486,-0.0290730631331355,"Balanced, <0.2",0.98660438868396,"Balanced, <2","optimal"
"pop_ln_l124","Contin.",0.585389803183698,0.87499482828182,0.143225928603353,"Balanced, <0.2",1.03599872553369,"Balanced, <2","optimal"
"polity2_l124","Contin.",-0.0742076410106101,0.72822279674517,-0.129521324355336,"Balanced, <0.2",0.853611958896347,"Balanced, <2","optimal"
"Polity5_durable_ln_l124","Contin.",-0.273929999242181,0.957247849026575,-0.190434902168254,"Balanced, <0.2",1.21336911803515,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l124","Contin.",-0.0127970642738606,0.712153452964118,-0.0447407407241499,"Balanced, <0.2",0.837049859220046,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l124","Contin.",0.560450471048753,0.646636917655229,0.140842006743233,"Balanced, <0.2",0.93054733325112,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l124","Contin.",0.133102478507305,0.806483871707064,-0.00548572610619511,"Balanced, <0.2",0.874758606965264,"Balanced, <2","optimal"
"cumsum.nvc.nonviol124","Contin.",0.546112136101125,2.46400252069003,0.108148570600506,"Balanced, <0.2",1.15803156127397,"Balanced, <2","optimal"
"year124","Contin.",0.528360452995222,0.839695955094175,-2.06910044653341e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_1124","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand124","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia124","Binary",-0.00249051731863158,NA,-1.17961196366423e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia124","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe124","Binary",0.0633029945685231,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean124","Binary",0.0489637846029645,NA,-2.47024622979097e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia124","Binary",-0.00177639191012091,NA,-1.56125112837913e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia124","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa124","Binary",0.0221933999110218,NA,-6.17561557447743e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America124","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe124","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia124","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia124","Binary",-0.00831414856504806,NA,-6.52256026967279e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia124","Binary",0.0670568120268077,NA,-1.06858966120171e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe124","Binary",-0.00694061696311529,NA,-4.85722573273506e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa124","Binary",-0.079181876361537,NA,-1.63757896132211e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia124","Binary",0.00306625862521541,NA,-9.57567358739198e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe124","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l35","Contin.",0.0494658618671639,0.700916226771526,-0.0373234478107893,"Balanced, <0.2",1.01937761996014,"Balanced, <2","nearest"
"pop_ln_l35","Contin.",0.602246510445822,0.86838506240405,0.131600232624308,"Balanced, <0.2",1.01384699725265,"Balanced, <2","nearest"
"polity2_l35","Contin.",-0.0422977736093008,0.748280805047232,-0.101743864601225,"Balanced, <0.2",0.846512513825751,"Balanced, <2","nearest"
"Polity5_durable_ln_l35","Contin.",-0.254190230414694,0.973931819063685,-0.167490302068807,"Balanced, <0.2",1.23758760921332,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l35","Contin.",-0.0164785788022369,0.724776636648827,-0.0394289979047237,"Balanced, <0.2",0.845329873172827,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l35","Contin.",0.562799426796457,0.64427548217993,0.120418443793982,"Balanced, <0.2",0.93138566069544,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l35","Contin.",0.139997102891145,0.801613019474184,0.00519602444839428,"Balanced, <0.2",0.865213587033735,"Balanced, <2","nearest"
"cumsum.nvc.nonviol35","Contin.",0.546112136101125,2.46400252069003,0.0926987748004323,"Balanced, <0.2",1.15890699005487,"Balanced, <2","nearest"
"year35","Contin.",0.528360452995222,0.839695955094175,-2.20552465179935e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_135","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand35","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia35","Binary",-0.00249051731863158,NA,-1.21430643318376e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia35","Binary",0.0213785594254641,NA,-5.82867087928207e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe35","Binary",0.0633029945685231,NA,-1.01307850997046e-15,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean35","Binary",0.0489637846029645,NA,-2.52575738102223e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia35","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia35","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa35","Binary",0.0221933999110218,NA,-6.31439345255558e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America35","Binary",-0.010062387835522,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe35","Binary",-0.050037153554013,NA,-8.15320033709099e-17,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia35","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia35","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia35","Binary",0.0670568120268077,NA,-1.09634523681734e-15,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe35","Binary",-0.00694061696311529,NA,-4.9960036108132e-16,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa35","Binary",-0.079181876361537,NA,-1.69309011255336e-15,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia35","Binary",0.00306625862521541,NA,-9.85322934354826e-16,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe35","Binary",-0.0407804863348673,NA,-4.0766001685455e-17,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l125","Contin.",0.0494658618671639,0.700916226771526,-0.0360906803467679,"Balanced, <0.2",1.00817475424554,"Balanced, <2","optimal"
"pop_ln_l125","Contin.",0.602246510445822,0.86838506240405,0.13713796473921,"Balanced, <0.2",1.01412652234176,"Balanced, <2","optimal"
"polity2_l125","Contin.",-0.0422977736093008,0.748280805047232,-0.100792987361961,"Balanced, <0.2",0.852744969865454,"Balanced, <2","optimal"
"Polity5_durable_ln_l125","Contin.",-0.254190230414694,0.973931819063685,-0.166360636241341,"Balanced, <0.2",1.23020434143017,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l125","Contin.",-0.0164785788022369,0.724776636648827,-0.0520122247792306,"Balanced, <0.2",0.842754276282397,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l125","Contin.",0.562799426796457,0.64427548217993,0.13288719918137,"Balanced, <0.2",0.929136128075442,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l125","Contin.",0.139997102891145,0.801613019474184,-0.00109932008418846,"Balanced, <0.2",0.868977907806887,"Balanced, <2","optimal"
"cumsum.nvc.nonviol125","Contin.",0.546112136101125,2.46400252069003,0.0915103289696576,"Balanced, <0.2",1.15098586259135,"Balanced, <2","optimal"
"year125","Contin.",0.528360452995222,0.839695955094175,-2.18278728425503e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","optimal"
"region_1125","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand125","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia125","Binary",-0.00249051731863158,NA,-1.196959198424e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia125","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe125","Binary",0.0633029945685231,NA,-9.99200722162641e-16,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean125","Binary",0.0489637846029645,NA,-2.4980018054066e-15,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia125","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia125","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa125","Binary",0.0221933999110218,NA,-6.2450045135165e-16,"Balanced, <0.2",NA,"","optimal"
"region_Northern America125","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe125","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia125","Binary",-0.00584147446872797,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia125","Binary",-0.00831414856504806,NA,-6.66133814775094e-16,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia125","Binary",0.0670568120268077,NA,-1.08246744900953e-15,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe125","Binary",-0.00694061696311529,NA,-4.92661467177413e-16,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa125","Binary",-0.079181876361537,NA,-1.66533453693773e-15,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia125","Binary",0.00306625862521541,NA,-9.71445146547012e-16,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe125","Binary",-0.0407804863348673,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l36","Contin.",0.0457708021214579,0.71020027383807,-0.0283138142883072,"Balanced, <0.2",1.00342869459138,"Balanced, <2","nearest"
"pop_ln_l36","Contin.",0.595523390189983,0.880353860308202,0.155698851812558,"Balanced, <0.2",0.993206083148208,"Balanced, <2","nearest"
"polity2_l36","Contin.",-0.0555581520248171,0.735150004475359,-0.10409458161498,"Balanced, <0.2",0.828959150747768,"Balanced, <2","nearest"
"Polity5_durable_ln_l36","Contin.",-0.260599523534099,0.977095886369143,-0.183430705761223,"Balanced, <0.2",1.23489910957562,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l36","Contin.",-0.0160044705364251,0.717131063128758,-0.0687548083086695,"Balanced, <0.2",0.837084408553923,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l36","Contin.",0.542255672062018,0.635684678697245,0.103126404174088,"Balanced, <0.2",0.933176531112052,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l36","Contin.",0.135133900897979,0.804295040813973,-0.0121933205292675,"Balanced, <0.2",0.87519031024905,"Balanced, <2","nearest"
"cumsum.nvc.nonviol36","Contin.",0.546112136101125,2.46400252069003,0.104583233108181,"Balanced, <0.2",1.1455671288339,"Balanced, <2","nearest"
"year36","Contin.",0.528360452995222,0.839695955094175,-2.20552465179935e-11,"Balanced, <0.2",1.00192088787705,"Balanced, <2","nearest"
"region_136","Binary",-0.00301233244222959,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand36","Binary",-0.0141001107865848,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia36","Binary",-0.00249051731863158,NA,-1.196959198424e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia36","Binary",0.0213785594254641,NA,-5.759281940243e-16,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe36","Binary",0.0633029945685231,NA,-9.99200722162641e-16,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean36","Binary",0.0489637846029645,NA,-2.4980018054066e-15,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia36","Binary",-0.00177639191012091,NA,-1.59594559789866e-16,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia36","Binary",-0.00342431261959915,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa36","Binary",0.0221933999110218,NA,-6.2450045135165e-16,"Balanced, <0.2",NA,"","nearest"
"region_Northern America36","Binary",-0.010062387835522,NA,-3.98986399474666e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe36","Binary",-0.050037153554013,NA,-7.97972798949331e-17,"Balanced, <0.2",NA,"","nearest"
